beer_id,look,smell,taste,feel,overall
151706,3.25,3.5,3.5,3.75,3.25
151706,4.0,1.5,2.5,3.0,2.5
151706,1.5,2.75,2.5,1.5,2.5
102394,3.5,3.5,3.5,3.5,3.5
102394,4.0,3.75,3.75,3.75,4.0
102394,3.5,3.5,3.5,3.5,3.5
102394,4.0,2.75,3.5,3.0,3.5
102394,3.25,3.5,2.75,3.5,3.0
102394,3.25,3.25,3.25,3.25,3.25
102394,4.25,3.25,4.0,3.25,4.0
102394,4.25,3.0,3.75,3.75,3.75
102394,3.5,3.75,3.75,3.5,3.75
102394,5.0,4.5,4.25,4.25,4.5
102394,5.0,4.5,4.5,4.0,4.0
102394,5.0,5.0,5.0,5.0,5.0
102394,3.75,3.75,4.0,3.75,4.0
158802,3.75,3.75,3.75,3.75,3.75
158802,4.25,4.5,4.5,4.25,4.25
158802,3.5,3.5,3.5,3.5,3.5
158802,4.25,4.0,3.75,3.75,4.0
158802,4.0,4.0,4.25,3.75,4.0
158802,4.0,4.25,4.0,4.25,4.25
158802,3.25,3.5,3.75,3.75,3.5
158802,3.75,4.25,4.25,4.0,4.0
158802,3.75,4.0,4.0,3.75,4.0
158802,3.5,3.5,3.5,3.5,3.5
158802,4.0,3.75,4.0,4.25,4.0
158802,4.5,4.0,4.5,4.5,4.5
158802,4.0,3.75,3.5,3.75,3.75
158802,4.5,3.5,4.75,4.5,4.25
158802,4.0,4.0,4.0,4.0,4.0
158802,4.0,4.25,4.0,4.25,4.0
158802,4.0,3.75,4.0,4.0,4.0
158802,4.75,4.5,4.5,5.0,4.5
158802,3.5,3.5,3.5,3.5,3.5
158802,3.75,3.5,3.75,3.5,3.75
158802,3.75,4.0,4.0,3.75,4.0
158802,3.75,3.5,3.5,3.75,3.75
158802,3.75,4.0,4.0,4.0,4.0
158802,4.0,4.75,4.5,4.0,4.5
158802,3.75,3.5,3.75,3.75,3.5
158802,4.25,4.25,4.5,4.5,4.25
158802,4.0,4.5,4.5,4.0,4.25
158802,3.5,3.75,3.75,3.5,3.5
158802,3.75,3.75,3.75,4.0,3.75
158802,4.75,4.5,4.5,4.5,4.5
158802,4.5,4.5,4.25,4.0,4.25
158802,4.0,3.5,3.75,4.0,3.75
158802,4.0,4.0,4.0,4.0,4.0
158802,4.0,4.25,4.25,4.0,4.0
158802,3.5,3.5,3.5,4.5,4.0
158802,4.5,4.25,4.25,4.5,4.25
158802,4.0,4.0,4.0,4.0,4.0
158802,3.75,4.25,4.0,3.75,4.0
158802,4.0,4.0,4.0,4.0,4.0
158802,3.5,3.5,3.5,3.5,3.5
158802,4.5,4.25,4.25,4.25,4.25
311812,3.75,3.75,4.0,4.25,4.0
311812,3.5,3.75,3.5,3.5,3.5
311812,4.0,4.0,4.0,4.0,4.0
167796,4.75,4.5,4.5,4.5,4.5
167796,3.75,3.5,4.0,4.5,4.0
167796,3.0,3.0,3.0,3.0,3.0
167796,3.75,3.75,3.75,4.0,3.75
167796,3.5,4.0,3.75,4.0,3.75
167796,3.0,3.5,3.5,3.25,3.5
167796,3.75,3.75,3.5,3.5,3.5
167796,4.0,3.5,3.25,3.75,3.5
70018,4.25,3.5,4.0,3.75,4.0
70018,3.75,4.0,4.0,3.75,3.75
70018,5.0,4.75,4.0,4.0,4.0
70018,4.0,4.0,4.0,4.0,4.0
70018,3.75,3.75,3.75,3.75,3.75
70018,4.0,3.75,4.0,4.0,4.0
70018,3.75,4.0,4.0,4.0,4.0
70018,4.0,4.25,4.0,4.25,4.0
70018,3.5,3.5,3.25,3.5,3.5
70018,3.75,3.75,3.75,3.75,3.75
70018,3.75,3.75,3.75,3.75,3.75
70018,3.75,3.5,3.75,3.5,3.75
70018,4.0,3.25,3.25,3.5,3.5
70018,3.75,3.75,4.0,4.0,4.0
70018,3.75,3.75,4.0,4.0,4.0
70018,3.75,3.75,3.5,3.75,3.75
70018,4.25,4.25,4.25,4.25,4.25
70018,4.0,3.75,4.25,4.25,4.0
70018,4.0,4.0,4.25,3.75,4.0
70018,3.75,3.75,3.75,3.75,3.75
70018,3.75,4.0,4.0,3.75,4.0
70018,4.0,3.5,3.5,3.75,3.75
70018,3.5,3.5,3.5,3.5,3.5
70018,3.25,3.5,4.0,3.5,3.75
70018,4.0,4.0,4.0,4.0,4.0
70018,4.0,4.0,4.0,3.75,4.0
70018,3.5,4.0,3.75,3.75,3.75
70018,4.25,4.5,4.25,4.0,4.25
70018,4.0,4.0,4.0,4.0,4.0
70018,3.5,3.5,3.5,4.25,3.5
70018,3.0,3.25,3.0,3.25,3.25
70018,4.25,4.25,4.25,4.25,4.25
70018,3.0,3.0,2.75,3.25,3.0
70018,3.75,3.75,3.75,3.75,3.75
70018,4.0,4.0,4.5,4.5,4.25
70018,3.5,3.5,3.75,3.5,3.75
70018,3.5,3.75,4.25,4.0,4.0
70018,3.0,3.5,3.25,3.25,3.25
70018,4.0,4.0,4.0,4.0,4.0
70018,3.75,3.5,3.75,3.5,3.5
70018,4.0,4.5,4.0,4.5,4.25
70018,4.0,4.25,4.25,4.25,4.25
154891,3.5,2.5,2.0,3.0,2.0
154891,5.0,4.0,4.5,3.0,4.25
70018,3.75,3.75,3.75,3.75,3.75
70018,4.25,4.0,4.0,4.0,4.0
70018,4.25,4.0,4.0,4.0,4.0
154891,3.75,4.0,3.75,4.25,3.75
154891,4.0,4.25,4.5,3.75,4.5
154891,3.75,3.75,4.25,4.0,4.0
154891,3.5,3.75,3.5,3.5,3.5
154891,3.75,3.75,3.5,3.25,3.25
154891,3.75,3.75,2.0,3.5,2.75
154891,3.5,3.0,2.5,3.25,2.75
154891,3.5,3.5,3.5,3.5,3.5
154891,3.75,3.5,3.5,4.25,3.75
154891,4.0,3.5,3.25,3.25,3.5
154891,3.75,3.75,3.75,3.5,3.75
154891,3.75,3.75,3.75,3.75,3.75
154891,3.5,3.5,3.75,3.75,3.5
154891,4.0,4.0,3.5,3.75,3.5
154891,3.5,3.75,3.5,3.75,3.75
70018,3.75,3.75,3.75,3.75,3.75
70018,4.0,3.75,4.0,3.75,3.75
70018,3.75,3.5,3.75,3.75,3.75
70018,3.0,2.5,3.0,3.25,2.75
70018,4.25,4.25,4.25,4.25,4.25
70018,3.75,3.75,3.75,4.0,3.75
70018,4.0,4.0,4.0,4.0,4.0
70018,3.25,3.25,3.25,3.25,3.25
70018,4.0,3.5,3.25,4.0,3.25
70018,3.0,3.0,3.0,3.0,3.0
70018,3.75,3.75,4.0,4.25,4.0
70018,3.0,2.5,3.25,3.5,3.0
70018,4.0,3.0,4.25,4.5,4.0
70018,3.75,3.75,3.75,3.75,3.75
70018,3.5,3.5,3.5,3.5,3.5
70018,3.5,3.5,3.5,3.5,3.5
70018,2.5,2.5,2.5,2.5,2.5
70018,3.25,3.5,3.5,3.5,3.5
70018,3.25,3.25,3.25,3.25,3.5
70018,4.5,4.25,4.75,4.5,4.5
70018,4.0,4.0,4.0,3.75,4.0
70018,4.75,3.0,3.5,3.5,3.75
70018,3.5,3.75,4.5,4.25,4.0
70018,4.25,4.0,4.25,4.0,4.25
70018,3.25,3.5,3.5,3.5,3.5
70018,3.75,3.5,4.5,4.0,4.25
70018,3.5,3.75,4.0,4.0,3.75
70018,3.75,3.5,3.5,3.75,3.5
70018,3.0,3.0,3.5,3.0,3.0
70018,3.75,3.75,3.5,3.5,3.5
70018,3.75,3.75,3.75,3.75,3.75
70018,3.75,3.5,3.5,3.75,3.75
70018,3.5,3.5,3.5,3.75,3.75
70018,3.5,3.5,3.5,4.0,3.5
70018,4.0,4.5,4.5,5.0,4.5
70018,3.5,3.5,3.5,3.5,3.5
70018,3.75,4.0,4.0,3.75,3.75
70018,3.5,3.5,3.5,3.5,3.5
70018,4.25,3.5,4.0,3.75,4.0
70018,4.5,3.75,3.75,4.0,4.0
70018,3.75,3.75,3.75,3.5,3.75
70018,3.75,3.5,3.75,3.5,3.75
70018,3.75,3.75,3.75,3.75,3.75
70018,3.5,3.75,3.75,4.0,3.75
70018,4.25,3.75,3.75,3.75,4.0
70018,3.0,2.75,2.75,2.75,2.75
70018,3.75,3.75,3.5,3.75,3.5
70018,3.75,3.75,4.0,3.75,3.75
70018,4.0,4.0,3.5,4.0,3.75
70018,3.25,3.5,4.25,3.75,3.75
70018,3.5,3.5,3.75,3.5,3.5
70018,5.0,5.0,5.0,5.0,5.0
70018,3.5,3.5,3.5,3.5,3.5
70018,3.75,3.75,3.75,3.75,3.75
70018,3.75,3.75,3.75,3.75,3.75
70018,3.75,4.0,4.25,4.0,4.0
70018,3.75,4.0,3.5,4.25,3.75
70018,3.5,3.75,4.0,3.75,3.75
70018,5.0,4.5,5.0,5.0,5.0
70018,4.0,4.0,4.0,4.0,4.0
70018,3.5,3.25,3.5,3.25,3.25
70018,3.75,3.75,3.75,3.75,3.75
70018,4.5,3.25,3.75,3.75,3.75
70018,4.0,4.25,4.25,4.5,4.25
70018,3.5,3.75,3.25,4.0,3.0
70018,3.5,4.0,3.5,4.0,4.0
70018,4.0,4.5,5.0,4.5,4.5
70018,4.5,4.5,4.0,4.0,4.0
70018,4.0,3.5,3.5,3.5,3.5
70018,4.0,3.0,4.5,3.5,3.5
70018,4.0,3.5,4.0,4.0,3.5
70018,4.0,4.0,4.0,3.5,4.0
70018,4.0,4.0,4.5,4.0,4.0
70018,3.5,4.0,3.5,3.0,3.5
70018,4.5,3.0,4.5,4.0,4.0
70018,3.5,4.0,4.0,4.0,4.0
70018,3.5,3.5,4.0,3.5,4.0
70018,3.5,4.0,4.5,4.0,4.0
70018,4.5,4.5,4.0,4.5,4.0
70018,4.5,1.5,4.0,3.5,3.0
70018,4.0,4.5,4.5,4.0,4.5
70018,4.0,4.0,4.0,4.0,4.0
70018,3.5,3.5,4.0,4.0,3.5
70018,3.5,3.5,4.0,4.0,4.0
70018,4.0,4.0,4.0,4.0,4.0
70018,2.0,3.5,3.5,3.5,3.5
70018,4.0,4.0,3.5,4.0,4.0
70018,4.0,4.0,4.5,4.5,4.0
70018,4.0,3.5,3.5,4.0,4.0
70018,4.5,5.0,4.0,4.5,5.0
70018,4.0,4.0,3.0,4.5,3.5
70018,4.0,4.0,4.5,4.5,4.5
70018,3.5,4.0,4.5,4.0,4.0
70018,3.5,3.5,4.5,4.0,4.0
70018,5.0,4.0,5.0,4.0,4.5
70018,4.0,3.5,4.0,4.0,4.0
290857,4.5,4.5,4.5,4.5,4.5
290857,4.25,4.0,4.25,4.25,4.25
290857,3.75,3.75,4.25,4.0,4.0
290857,4.5,4.25,4.25,4.5,4.5
290857,4.5,4.25,4.0,4.0,4.25
290857,4.5,4.25,4.0,4.25,4.25
290857,4.0,4.25,4.0,4.25,4.0
290857,4.0,4.25,4.25,4.0,4.0
290857,4.0,4.0,4.25,4.0,4.0
290857,3.75,4.25,4.0,4.0,4.0
176505,3.75,3.75,3.75,3.75,3.75
176505,4.0,3.5,4.0,4.0,3.75
176505,4.0,4.0,4.0,4.0,4.0
171375,2.25,2.0,1.75,3.75,2.5
171375,3.75,3.75,3.75,3.75,3.75
171375,3.5,2.0,1.5,1.5,2.0
171375,3.25,3.75,3.75,3.75,3.75
171375,3.75,3.25,3.0,3.0,3.0
171375,4.0,3.75,3.75,3.75,3.75
171375,3.75,2.25,3.75,3.75,3.5
171375,3.0,3.25,2.5,3.0,3.0
171375,5.0,5.0,5.0,5.0,5.0
171375,4.25,4.25,4.25,4.25,4.0
171375,3.75,3.25,3.5,3.5,3.75
171375,3.0,3.25,3.5,3.25,3.25
171375,3.0,3.0,3.75,3.5,3.25
171375,3.5,3.25,3.25,3.25,3.25
171375,3.75,4.0,3.75,4.0,3.75
171375,3.75,3.5,3.0,3.5,3.0
171375,3.5,3.5,3.5,3.5,3.5
267565,3.75,3.75,3.75,3.75,3.75
267565,4.25,4.0,3.75,3.5,3.75
267565,3.5,3.5,3.25,3.5,3.5
267565,4.25,3.5,4.5,4.0,3.75
267565,4.0,4.0,4.0,4.0,4.0
267565,3.25,3.25,3.25,3.25,3.25
267565,3.0,3.0,3.0,3.0,3.0
267565,3.5,3.0,3.25,3.25,3.25
267565,3.5,3.0,3.0,3.0,3.0
313917,4.0,3.75,3.75,4.0,4.0
313917,4.25,4.5,4.25,4.0,4.25
313917,4.25,4.25,4.25,4.25,4.25
313917,4.25,4.25,4.25,4.25,4.25
313917,4.25,4.25,4.5,4.25,4.25
313917,4.0,3.75,3.5,3.5,3.5
313917,4.25,4.0,4.25,4.25,4.25
313917,4.0,4.75,4.0,4.5,4.5
313917,4.5,4.5,4.5,4.5,4.5
313917,3.75,4.0,3.75,3.75,3.75
313917,4.25,4.5,4.25,4.25,4.25
313917,5.0,4.5,4.75,4.75,5.0
313917,4.75,5.0,5.0,4.5,5.0
313917,4.75,4.75,4.5,4.75,4.75
313917,4.0,4.25,4.0,4.0,4.0
313917,4.0,4.0,4.0,4.0,4.0
268275,4.0,3.75,4.0,3.75,4.0
268275,4.0,4.0,4.0,4.0,4.0
268275,5.0,5.0,5.0,5.0,5.0
268275,3.5,3.5,3.5,3.5,3.5
268275,4.0,3.75,3.75,3.25,3.75
268275,3.75,3.75,4.0,4.0,4.0
9629,3.75,3.0,3.75,3.5,3.5
9629,3.5,3.5,3.5,3.5,3.5
9629,4.0,4.0,4.0,4.0,4.0
9629,4.0,2.75,3.0,3.0,2.5
9629,4.0,3.75,3.75,3.75,3.75
9629,3.5,3.75,3.75,3.75,3.75
9629,4.0,4.0,4.25,4.0,4.0
9629,4.25,4.0,4.0,4.25,4.0
9629,3.75,3.75,3.5,3.5,3.75
9629,3.5,3.0,3.25,3.25,3.25
9629,3.75,3.75,4.0,4.0,4.0
9629,3.5,3.5,3.5,3.5,3.5
9629,3.75,3.5,3.75,3.5,3.75
9629,4.0,4.0,3.75,3.75,4.0
9629,4.25,3.5,4.0,2.75,3.75
9629,3.75,4.0,3.75,4.0,4.0
9629,4.0,4.0,4.25,4.0,4.0
9629,4.0,4.0,4.5,4.5,4.5
9629,4.0,4.0,4.25,4.5,4.25
9629,3.5,3.25,3.0,3.25,3.0
9629,4.0,4.0,4.0,4.0,4.0
9629,4.0,3.75,3.75,4.0,4.0
9629,3.5,3.5,3.5,3.5,3.5
9629,4.0,3.75,3.75,3.75,3.75
9629,4.0,4.0,4.25,4.5,4.25
9629,4.25,4.0,4.25,4.25,4.25
9629,3.75,3.5,3.75,3.75,3.75
9629,3.75,3.75,4.0,3.75,3.75
9629,3.25,4.0,4.25,3.75,4.0
9629,4.5,4.5,4.75,4.25,4.5
9629,4.0,3.75,4.0,4.0,4.0
9629,3.75,3.75,3.75,4.25,3.75
9629,3.5,3.5,3.5,3.25,3.5
9629,4.25,3.75,3.75,4.25,3.75
9629,3.75,4.0,4.0,3.75,3.75
9629,4.0,4.0,4.25,4.25,4.25
9629,3.5,3.75,3.75,3.75,3.75
9629,4.5,4.25,4.75,4.0,4.5
9629,3.75,3.5,3.75,3.75,3.5
9629,3.0,3.5,3.75,3.75,3.5
9629,3.5,3.5,3.5,3.5,3.5
9629,4.0,4.0,3.75,4.0,3.75
9629,3.75,4.0,4.0,3.5,3.75
9629,3.75,3.75,3.75,3.75,3.75
9629,3.5,3.5,3.5,3.5,3.5
9629,5.0,5.0,3.5,5.0,3.75
9629,4.0,3.0,4.0,3.75,3.75
9629,3.25,3.75,4.25,4.0,4.0
9629,3.5,3.5,3.5,3.5,3.5
9629,3.5,3.75,3.5,3.5,3.5
9629,4.5,4.25,4.25,4.0,4.25
9629,3.75,3.5,3.75,3.75,3.75
9629,3.5,3.75,3.75,3.5,3.5
9629,4.25,4.5,3.0,2.75,3.25
9629,3.5,3.5,3.5,3.5,3.5
9629,3.5,3.25,3.5,3.5,3.5
9629,4.0,3.75,4.0,4.25,4.0
9629,3.5,3.5,3.5,3.5,3.5
9629,3.25,3.25,3.5,3.0,3.25
9629,4.75,4.25,4.25,5.0,4.5
9629,3.0,4.0,3.75,3.5,3.5
9629,3.75,3.75,3.75,3.75,3.75
9629,3.75,3.75,3.75,3.75,3.75
9629,3.5,3.5,3.5,4.0,3.5
9629,3.75,3.75,3.5,3.75,3.5
9629,4.5,4.25,4.25,4.25,4.25
9629,4.25,4.0,4.0,4.25,4.0
9629,4.5,4.5,4.5,4.5,4.5
9629,4.25,4.75,4.75,4.0,4.75
9629,4.0,3.75,4.0,4.0,4.0
9629,2.5,3.5,4.0,3.75,3.75
9629,4.0,4.0,4.0,4.0,4.0
9629,4.0,4.25,4.0,4.0,4.0
9629,3.75,3.75,3.75,3.75,3.75
9629,3.5,3.75,3.75,4.5,3.75
9629,2.75,2.75,3.0,2.75,3.25
9629,4.0,4.0,4.25,4.0,4.0
9629,5.0,3.0,3.5,3.5,4.0
9629,3.5,3.5,3.0,3.0,3.5
9629,4.0,4.0,3.0,3.0,3.0
9629,4.0,3.5,3.75,4.0,3.75
9629,3.5,3.5,3.5,3.5,3.5
9629,4.0,4.0,4.5,4.5,4.5
9629,4.5,4.0,4.0,4.0,4.5
9629,3.0,3.0,3.0,3.5,3.0
9629,3.5,3.5,3.0,3.5,3.5
9629,4.0,4.0,4.5,4.0,5.0
9629,4.0,3.5,4.0,4.0,4.0
9629,3.5,3.5,3.5,3.0,3.0
9629,4.0,3.5,3.5,3.5,4.0
9629,4.0,3.5,3.5,3.5,3.5
9629,4.0,3.5,3.5,3.5,3.5
9629,3.0,3.5,3.5,3.5,4.0
9629,3.0,3.5,4.0,4.0,3.0
9629,3.5,3.5,4.0,3.5,4.0
9629,4.0,3.5,3.5,4.0,4.0
9629,3.5,3.0,3.0,3.0,3.0
9629,3.5,3.5,4.0,3.0,3.0
9629,4.0,3.5,4.5,4.0,4.5
9629,4.0,3.5,3.5,4.0,3.5
9629,3.5,3.5,4.0,3.5,4.0
9629,3.5,3.5,3.5,3.5,4.0
9629,4.0,3.5,3.5,3.5,4.0
9629,4.5,3.0,3.5,3.5,3.0
9629,3.5,4.0,3.5,3.5,4.0
9629,3.5,3.5,4.0,3.5,5.0
9629,4.5,4.0,3.5,4.0,4.0
9629,4.0,4.0,4.0,3.0,4.0
9629,4.0,3.5,3.0,4.0,3.5
9629,3.5,3.5,4.0,4.0,4.0
9629,4.0,4.0,4.0,4.0,4.5
9629,3.0,3.5,3.0,2.5,3.0
9629,4.0,3.5,3.5,4.0,4.0
9629,3.0,3.0,3.5,3.0,3.0
9629,3.5,3.5,3.5,4.0,4.0
9629,4.5,3.0,3.0,4.0,3.0
9629,4.0,3.5,4.0,3.5,3.5
9629,4.0,4.0,4.5,3.5,4.5
9629,3.5,3.5,3.5,3.5,3.5
177904,4.0,4.0,4.0,4.0,4.0
177904,3.5,3.5,3.5,3.5,3.5
177904,3.5,3.5,3.5,3.5,3.5
177904,3.75,3.75,3.25,3.75,3.5
177904,3.25,3.5,3.25,3.25,3.25
177904,3.5,3.5,3.5,3.75,3.5
177904,3.5,3.5,3.5,3.5,3.5
177904,4.0,4.0,3.75,4.0,4.0
177904,3.75,3.75,3.75,4.0,3.75
177904,4.0,4.0,4.0,4.0,3.75
177904,3.5,3.5,3.5,3.5,3.5
177904,3.75,4.0,4.0,4.0,4.0
177904,3.5,3.5,3.5,3.5,3.5
177904,4.0,5.0,3.5,3.75,3.75
177904,3.5,2.5,2.5,2.75,2.25
177904,4.0,3.5,3.25,4.0,3.5
177904,4.0,4.0,4.0,4.0,4.0
177904,4.5,4.0,4.5,4.0,4.5
177904,3.75,3.75,3.75,3.75,3.75
348321,4.0,4.0,4.25,4.25,4.25
348321,3.5,3.25,4.0,4.25,4.0
348321,3.5,3.75,3.75,3.75,3.75
74067,4.0,4.0,4.0,4.0,4.0
74067,3.75,4.0,3.75,3.75,3.75
74067,4.0,4.0,4.25,4.25,4.25
74067,4.0,3.75,4.0,3.75,4.0
74067,4.25,4.0,3.5,3.75,3.75
74067,3.75,3.5,3.75,3.75,3.75
74067,4.0,3.0,3.5,2.5,3.5
74067,4.75,4.75,4.75,4.5,4.75
74067,2.0,2.0,1.5,1.5,1.5
74067,3.75,3.5,3.75,3.5,3.75
74067,3.75,3.5,4.0,3.75,3.75
74067,3.75,3.5,4.25,3.75,4.0
74067,3.5,3.25,3.5,3.25,3.25
74067,2.0,2.0,1.0,2.0,2.0
74067,4.0,4.0,4.0,4.0,4.0
74067,3.0,3.0,3.0,3.25,3.0
74067,4.0,4.0,4.25,3.75,4.0
74067,4.0,3.75,3.5,4.0,3.75
74067,4.75,4.0,4.5,4.25,4.5
74067,4.0,3.5,3.75,4.0,3.75
74067,4.75,3.75,3.5,4.0,3.75
74067,3.5,3.5,3.75,3.75,3.75
74067,4.0,4.0,3.5,3.5,3.5
74067,3.75,3.75,3.75,3.75,3.75
74067,4.0,4.0,4.0,4.0,4.0
74067,4.0,4.5,4.25,4.25,4.25
74067,3.75,3.75,4.25,3.75,4.25
74067,4.0,3.5,4.5,4.0,4.0
74067,4.0,4.0,4.25,4.0,4.0
74067,3.25,3.5,3.5,3.5,3.5
74067,4.5,4.0,3.5,3.75,3.5
74067,4.0,4.0,3.75,3.5,3.75
74067,3.25,3.0,3.5,3.5,3.5
74067,4.5,4.0,4.0,4.0,4.0
74067,4.0,4.0,3.75,3.75,3.75
74067,5.0,4.25,4.75,5.0,5.0
74067,3.5,3.5,3.5,3.75,3.5
74067,3.25,3.25,3.25,3.25,3.25
74067,3.5,3.5,3.5,3.5,3.5
74067,4.25,3.75,3.75,3.75,3.75
74067,4.0,3.75,3.75,3.75,3.75
74067,4.5,5.0,4.5,5.0,4.75
74067,3.75,3.5,3.5,3.5,3.5
74067,3.75,3.75,3.75,3.5,3.75
74067,4.0,3.5,4.0,4.0,4.0
74067,4.0,4.0,4.0,4.0,4.0
74067,3.5,3.0,3.5,3.0,3.5
74067,3.5,3.75,3.5,3.75,3.5
74067,3.5,3.0,3.0,3.0,3.0
74067,3.75,3.75,3.5,3.5,3.5
74067,5.0,5.0,5.0,5.0,5.0
74067,4.0,4.0,4.0,4.0,4.0
74067,3.75,3.75,3.75,3.75,3.75
74067,4.0,3.5,3.75,3.75,3.75
74067,4.0,4.0,4.0,4.0,4.0
74067,4.0,3.5,3.75,3.0,3.5
74067,5.0,4.75,4.75,5.0,5.0
74067,3.5,3.5,3.5,3.5,3.5
74067,4.25,4.25,4.5,4.75,4.25
74067,4.0,4.0,3.75,3.75,4.0
74067,4.25,4.25,4.25,4.25,4.25
74067,4.0,4.0,4.0,4.0,4.0
74067,4.0,4.0,3.5,3.5,3.5
74067,3.25,3.25,3.25,3.25,3.25
74067,4.0,4.25,4.25,4.0,4.0
74067,3.75,3.75,3.5,3.75,3.75
74067,3.75,3.75,3.75,3.75,3.75
74067,4.0,3.5,3.5,3.75,3.75
74067,3.0,2.75,2.5,2.5,2.75
74067,4.0,3.75,3.75,4.0,4.0
74067,4.0,4.25,4.25,4.5,4.25
74067,4.0,4.0,4.25,4.0,4.0
74067,3.5,3.5,3.5,3.5,3.5
74067,4.0,4.25,4.0,4.25,4.0
74067,4.25,4.25,4.25,4.25,4.25
74067,3.75,3.75,3.75,3.75,3.75
74067,3.5,3.5,3.25,3.5,3.5
74067,4.75,4.5,4.5,4.5,4.75
74067,3.75,4.0,3.75,3.75,3.75
74067,3.25,3.25,3.5,3.5,3.5
74067,4.0,3.75,4.0,3.75,4.0
74067,5.0,5.0,5.0,5.0,5.0
74067,4.0,3.75,4.0,4.0,4.0
74067,3.75,3.75,3.75,4.0,3.75
74067,4.0,4.0,4.25,4.0,4.25
74067,4.0,3.5,3.5,3.75,3.75
74067,3.5,3.0,3.75,3.75,3.75
74067,4.0,4.0,4.0,4.0,4.0
74067,4.0,4.0,4.0,4.0,4.0
74067,4.25,4.0,4.0,4.0,4.0
74067,4.75,4.75,4.75,4.75,4.75
74067,4.0,4.0,4.0,4.0,4.0
74067,3.75,3.75,3.75,3.75,3.75
74067,2.75,3.0,3.5,3.25,3.5
74067,4.0,4.5,4.25,4.0,4.25
74067,3.25,3.25,3.75,3.5,3.5
74067,5.0,4.0,3.75,5.0,4.0
74067,4.25,4.0,4.25,4.0,4.25
74067,3.75,4.0,4.0,4.0,3.75
74067,3.75,4.0,4.25,4.0,4.0
74067,4.0,3.75,4.0,4.0,4.0
74067,4.0,3.5,3.75,4.0,3.5
74067,3.5,2.75,1.75,1.75,2.0
74067,2.0,1.75,2.0,3.0,2.25
74067,3.75,3.75,3.75,3.75,3.75
74067,3.75,3.75,3.75,3.75,3.75
74067,4.75,4.5,4.5,4.5,4.5
74067,3.75,3.75,3.75,4.0,3.75
74067,3.75,3.75,3.5,3.5,3.5
74067,4.0,3.5,4.25,4.0,4.0
74067,3.75,3.75,4.0,4.0,3.75
74067,3.75,3.75,3.5,3.75,3.75
74067,3.5,3.5,3.5,3.5,3.5
74067,4.5,4.0,4.25,4.25,4.25
74067,3.5,3.5,3.5,3.5,3.5
74067,4.0,3.75,3.75,4.0,4.0
74067,3.75,4.0,4.25,3.75,4.0
74067,3.5,3.75,3.5,3.5,3.5
74067,3.75,3.5,3.5,3.5,3.5
74067,4.0,3.5,3.5,3.5,3.5
74067,4.0,4.25,4.25,4.5,4.0
74067,3.75,3.5,3.5,3.5,3.75
74067,4.25,4.25,4.25,4.25,4.25
74067,3.75,4.0,3.75,4.0,3.75
74067,3.75,3.5,3.75,3.5,3.75
74067,5.0,4.5,4.5,4.75,4.5
74067,4.0,3.5,3.75,3.5,3.75
74067,3.5,3.5,3.5,3.75,3.5
74067,3.75,3.25,3.0,3.5,3.25
74067,4.25,4.25,5.0,5.0,4.0
74067,2.75,2.75,2.75,2.75,2.75
74067,3.0,3.0,2.0,2.0,2.5
74067,4.0,3.0,4.0,3.5,4.0
74067,4.25,4.0,4.5,4.25,4.25
74067,5.0,5.0,5.0,5.0,5.0
74067,4.0,3.5,3.75,3.5,3.5
74067,3.75,3.5,3.75,3.5,3.5
74067,4.0,4.25,3.5,3.75,3.75
74067,4.0,3.0,2.0,3.0,3.0
74067,4.0,4.0,4.0,4.0,4.0
74067,4.5,4.5,3.75,3.75,3.75
74067,3.5,3.0,2.5,2.5,2.75
74067,3.0,2.5,2.75,3.5,2.75
74067,3.75,3.75,4.0,3.75,3.75
74067,4.75,4.75,4.0,4.0,4.25
74067,3.75,3.0,2.5,3.0,2.75
74067,3.25,3.25,3.25,3.25,3.25
74067,3.75,3.75,4.0,4.0,4.0
74067,3.0,3.0,3.0,3.0,3.0
74067,3.75,3.75,3.5,3.5,3.75
74067,3.0,3.25,2.75,3.25,3.0
74067,3.75,3.5,3.75,3.75,3.75
74067,3.25,3.0,3.0,3.0,3.0
74067,4.25,3.75,4.0,3.75,4.0
74067,4.0,3.25,3.75,4.25,4.0
74067,4.0,3.5,4.0,3.75,4.0
74067,4.0,3.5,4.0,4.0,4.0
74067,3.75,4.25,4.0,4.0,4.0
74067,3.5,3.5,3.5,3.5,3.5
74067,4.25,4.25,4.25,4.25,4.25
74067,4.5,4.75,4.75,4.75,4.75
74067,4.0,4.0,3.75,3.5,3.75
74067,3.5,3.25,3.75,3.75,3.75
74067,3.75,3.25,4.25,4.0,4.0
74067,3.25,3.5,3.25,3.5,3.25
74067,4.5,4.5,4.75,4.5,4.5
74067,3.75,3.75,3.75,3.75,3.75
74067,3.25,4.0,3.5,3.5,3.5
74067,3.75,3.75,3.25,3.25,3.25
74067,3.25,3.25,3.25,3.5,3.25
74067,4.0,3.75,3.5,3.75,3.75
74067,4.0,4.0,4.25,4.25,4.25
74067,4.75,4.25,4.75,4.5,4.5
74067,3.75,3.5,4.0,3.75,3.75
74067,2.75,2.5,2.5,2.75,2.5
74067,4.25,4.75,4.5,4.25,4.0
74067,3.75,4.0,4.0,4.25,4.0
74067,4.0,4.0,4.25,4.25,4.0
74067,3.75,3.5,4.25,4.25,4.25
