beer_id,beer_name,beer_style,look,smell,taste,feel,overall,availability,abv,brewery_id,brewery_name,city,state,country,types
244839,Oktoberfest,German Märzen / Oktoberfest,3.480769230769231,3.448717948717949,3.5961538461538463,3.6025641025641026,3.532051282051282,Fall,6.25,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
69109,Walloon,Belgian Saison,3.7589285714285716,3.5848214285714284,3.7589285714285716,3.71875,3.7544642857142856,Summer,5.5,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
89004,Old Potentate,English Old Ale,3.7083333333333335,3.638888888888889,3.6944444444444446,3.638888888888889,3.638888888888889,Winter,7.2,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
91182,Black Crack,American Imperial Stout,4.093949044585988,4.132165605095541,4.170382165605096,4.015923566878981,4.109872611464968,Rotating,8.25,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
328128,Humidity - Kölsch,German Kölsch,3.6710526315789473,3.5921052631578947,3.5526315789473686,3.6315789473684212,3.5921052631578947,Year-round,5.0,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
132125,Backwoods,American Lager,3.75,3.75,3.75,3.75,3.75,Rotating,5.0,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
158802,Half Nelson IPA,American IPA,3.9634146341463414,3.957317073170732,4.0060975609756095,3.9939024390243905,3.975609756097561,Rotating,7.2,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
47026,Buried Hatchet Stout,American Imperial Stout,3.883464566929134,3.9633858267716535,3.9960629921259843,3.848031496062992,3.9645669291338583,Year-round,8.25,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
113037,Riker IPA,American IPA,4.0,4.0,4.0,4.0,4.0,Rotating,6.8,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
251911,Winter Warmer,Winter Warmer,3.8870967741935485,3.8629032258064515,3.9838709677419355,3.935483870967742,3.911290322580645,Rotating,6.9,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
268995,Buried Hatchet (W/ Dosey Doe Coffee),American Imperial Stout,4.125,4.3125,4.125,4.0625,4.125,Rotating,8.25,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
234882,Summer Saison,Belgian Saison,3.7083333333333335,3.71875,3.7395833333333335,3.7604166666666665,3.7395833333333335,Rotating,5.5,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
76047,Le Mort Vivant,French Bière de Garde,3.5992063492063493,3.5753968253968256,3.5396825396825395,3.642857142857143,3.5992063492063493,Winter,6.55,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
221869,Spring Pils,German Pilsner,3.7928571428571427,3.7,3.757142857142857,3.7642857142857142,3.7285714285714286,Spring,5.3,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
45576,Bombshell Blonde,American Blonde Ale,3.778239202657807,3.5606312292358804,3.7101328903654487,3.7541528239202657,3.8446843853820596,Year-round,5.25,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
254955,Blood Belt,American Pale Ale (APA),3.8076923076923075,3.9743589743589745,3.8461538461538463,3.782051282051282,3.8525641025641026,Rotating,6.3,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
93603,Red Cockaded Ale,American Amber / Red Ale,3.8846153846153846,3.698717948717949,3.6474358974358974,3.673076923076923,3.6538461538461537,Spring,8.5,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
120450,El Dorado IPA,American IPA,4.083333333333333,4.333333333333333,4.0,4.083333333333333,4.083333333333333,Rotating,6.8,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
45579,Rauchbier,German Rauchbier,3.712962962962963,3.638888888888889,3.611111111111111,3.574074074074074,3.6018518518518516,Rotating,5.6,16759,Southern Star Brewing Company,Conroe,TX,US,Brewery
332382,Double Dry Hopped IPA,American IPA,3.3,3.8,3.75,3.7,3.75,Rotating,7.7,43548,Rentsch Brewery,Georgetown,TX,US,"Brewery, Bar"
242607,Weizenbock,German Weizenbock,3.7291666666666665,3.6666666666666665,3.75,3.6458333333333335,3.7291666666666665,Summer,5.7,43548,Rentsch Brewery,Georgetown,TX,US,"Brewery, Bar"
295016,Prussian Imperial Stout,Russian Imperial Stout,4.083333333333333,4.083333333333333,4.083333333333333,4.083333333333333,4.083333333333333,Rotating,9.9,43548,Rentsch Brewery,Georgetown,TX,US,"Brewery, Bar"
332425,Doppledunkelweizenbock,German Weizenbock,4.083333333333333,3.75,3.9166666666666665,3.9166666666666665,3.8333333333333335,Rotating,9.0,43548,Rentsch Brewery,Georgetown,TX,US,"Brewery, Bar"
226028,IPA,American IPA,3.875,3.6,3.525,3.75,3.625,Rotating,7.5,43548,Rentsch Brewery,Georgetown,TX,US,"Brewery, Bar"
206996,Hefeweizen,German Hefeweizen,3.85,3.85,3.9,3.8,3.8,Year-round,5.5,43548,Rentsch Brewery,Georgetown,TX,US,"Brewery, Bar"
144590,Lightning Bug,American Black Ale,4.071428571428571,4.0,3.642857142857143,3.75,3.7142857142857144,Rotating,6.7,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
110873,Merry Christmas,Herb and Spice Beer,3.772727272727273,3.6818181818181817,3.772727272727273,3.8181818181818183,3.772727272727273,Winter,7.9,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
123746,Norma Jeane,American Blonde Ale,3.7,3.65,3.5833333333333335,3.6666666666666665,3.5833333333333335,Rotating,6.83,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
105020,ManMosa,Fruit and Field Beer,3.6944444444444446,3.611111111111111,3.361111111111111,3.5833333333333335,3.4444444444444446,Summer,5.8,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
105040,Sleepy Hollow,Pumpkin Beer,3.625,3.625,3.625,3.5833333333333335,3.6666666666666665,Fall,7.7,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
197620,Barrel Reserved Sleepy Hollow,Pumpkin Beer,4.041666666666667,4.041666666666667,3.8333333333333335,4.0,3.875,Rotating,10.0,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
256793,Rain On The Scarecrow,Belgian Saison,3.9,3.85,3.9,3.95,3.9,Rotating,6.0,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
244420,Sock Hop Lemon Drop Cherry On Top,Fruit and Field Beer,3.5,3.4166666666666665,3.25,3.25,3.25,Rotating,6.0,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
119236,Flower Child,American Amber / Red Ale,3.5,3.3125,3.5,3.5625,3.5,Spring,6.83,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
135619,Sprung,American IPA,3.5357142857142856,3.25,3.142857142857143,3.2142857142857144,3.25,Rotating,6.2,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
110352,Camo,American Pale Ale (APA),3.3461538461538463,3.480769230769231,3.3076923076923075,3.3461538461538463,3.3846153846153846,Year-round,7.8,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
158377,Fracking Blackstrap,American Imperial Stout,3.8189655172413794,3.6810344827586206,3.6379310344827585,3.7327586206896552,3.6379310344827585,Rotating,9.2,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
313917,Shepherd Boy,American Pale Ale (APA),4.265625,4.3125,4.21875,4.21875,4.28125,Year-round,6.3,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
218109,Mr. Nibbles,English Brown Ale,3.607142857142857,3.5,3.5,3.4642857142857144,3.4642857142857144,Year-round,5.2,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
154559,Back From Bridge City,American IPA,3.763888888888889,3.75,3.7222222222222223,3.7222222222222223,3.7083333333333335,Rotating,6.3,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
146011,Patience in Oak Frederick Berg,Fruit and Field Beer,3.7857142857142856,3.642857142857143,3.5535714285714284,3.5892857142857144,3.5714285714285716,Rotating,6.0,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
98902,Aloha Piña,Fruit and Field Beer,3.62,3.7,3.67,3.59,3.72,Rotating,6.43,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
340796,Shepherd’s Juice,American Pale Ale (APA),4.0,3.8333333333333335,4.0,3.9166666666666665,4.0,Year-round,6.3,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
191076,I'll Be Your Basilberry,American Pale Wheat Ale,3.75,3.7083333333333335,3.75,3.7916666666666665,3.75,Rotating,6.3,32171,5 Stones Craft Brewing Co.,New Braunfels,TX,US,"Brewery, Bar"
192094,Hefeweizen,German Hefeweizen,3.3333333333333335,3.4166666666666665,3.4166666666666665,3.4166666666666665,3.25,Year-round,5.2,31377,Gordon Street Tavern,Alvin,TX,US,"Brewery, Bar, Eatery"
233580,Saison Batch 3,Belgian Saison,4.035714285714286,4.035714285714286,4.107142857142857,4.035714285714286,4.035714285714286,Rotating,6.4,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
337392,Truck Shadow,American Stout,4.125,3.8125,3.75,3.75,3.6875,Rotating,6.8,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
340366,Fast Learner,American IPA,3.5833333333333335,3.6666666666666665,3.6666666666666665,3.5833333333333335,3.6666666666666665,Rotating,6.6,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
141489,Saison,Belgian Saison,4.138888888888889,4.138888888888889,4.180555555555555,4.097222222222222,4.135416666666667,Year-round,6.4,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
141493,The Prickler,American Wild Ale,4.5,4.25,4.25,3.75,4.25,Rotating,4.0,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
330927,Earth-Tones,Belgian Saison,3.875,3.9375,3.6875,3.8125,3.8125,Rotating,4.8,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
141495,Mountain Giant,American Wild Ale,4.5,4.0,4.0,4.25,4.25,Rotating,11.0,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
340365,Atonal,Belgian Saison,3.8333333333333335,3.75,3.8333333333333335,3.8333333333333335,3.75,Rotating,6.0,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
177783,Saison Batch 2,Belgian Saison,4.2105263157894735,4.223684210526316,4.2631578947368425,4.184210526315789,4.25,Rotating,6.4,37083,Oddwood Ales,Austin,TX,US,"Brewery, Bar, Eatery"
324181,Birthday Sasquatch,English Sweet / Milk Stout,4.339285714285714,4.357142857142857,4.339285714285714,4.303571428571429,4.321428571428571,Winter,10.0,31850,903 Brewers,Sherman,TX,US,Brewery
166749,Trott Line,Belgian Saison,3.267857142857143,3.0357142857142856,2.9285714285714284,3.125,3.0714285714285716,Rotating,6.8,31850,903 Brewers,Sherman,TX,US,Brewery
181859,Citra On Top IPA,American IPA,3.5588235294117645,3.2941176470588234,3.1029411764705883,3.3823529411764706,3.1911764705882355,Rotating,7.9,31850,903 Brewers,Sherman,TX,US,Brewery
352490,903 IPA,American IPA,3.75,3.125,3.625,3.5625,3.625,Year-round,6.5,31850,903 Brewers,Sherman,TX,US,Brewery
277265,Cerveza Por Favor,American Light Lager,3.35,3.375,3.525,3.525,3.525,Year-round,4.0,31850,903 Brewers,Sherman,TX,US,Brewery
264987,Winter Sasquatch,American Imperial Stout,3.9583333333333335,4.041666666666667,4.208333333333333,4.166666666666667,4.166666666666667,Winter,10.3,31850,903 Brewers,Sherman,TX,US,Brewery
126711,Sasquatch,English Sweet / Milk Stout,3.9066265060240966,3.75,3.7349397590361444,3.7289156626506026,3.7680722891566263,Spring,10.7,31850,903 Brewers,Sherman,TX,US,Brewery
343901,Sheer Hopulence,American Imperial Pilsner,3.9583333333333335,4.041666666666667,3.9166666666666665,4.0,3.9583333333333335,Rotating,8.8,31850,903 Brewers,Sherman,TX,US,Brewery
335963,Kilt Switch,Scotch Ale / Wee Heavy,4.0625,4.1875,4.25,4.03125,4.21875,Spring,12.9,31850,903 Brewers,Sherman,TX,US,Brewery
181179,Breezy Blonde,American Blonde Ale,3.625,3.5625,3.5,3.25,3.4375,Year-round,6.5,31850,903 Brewers,Sherman,TX,US,Brewery
146942,Land Of Milk And Honey,English Sweet / Milk Stout,3.5597826086956523,3.567934782608696,3.625,3.595108695652174,3.5760869565217392,Fall,6.5,31850,903 Brewers,Sherman,TX,US,Brewery
123815,Sugar On Top IPA,American IPA,3.8333333333333335,3.6458333333333335,3.4583333333333335,3.5833333333333335,3.6041666666666665,Rotating,8.7,31850,903 Brewers,Sherman,TX,US,Brewery
333417,Maple Pecan Porter,American Porter,4.166666666666667,4.416666666666667,4.416666666666667,4.083333333333333,4.333333333333333,Rotating,5.8,31850,903 Brewers,Sherman,TX,US,Brewery
95333,Roo's Red Ale,American Amber / Red Ale,3.730769230769231,3.3846153846153846,3.3653846153846154,3.576923076923077,3.3846153846153846,Year-round,6.2,31850,903 Brewers,Sherman,TX,US,Brewery
300773,Mandarina Jolie,American IPA,3.8076923076923075,3.75,3.75,3.75,3.8076923076923075,Rotating,6.7,31850,903 Brewers,Sherman,TX,US,Brewery
110285,Crackin' Up Pecan Porter,American Porter,3.902439024390244,3.7621951219512195,3.725609756097561,3.707317073170732,3.7378048780487805,Rotating,8.5,31850,903 Brewers,Sherman,TX,US,Brewery
95335,Toasted Coconut Ale (The Chosen One),American Cream Ale,3.573170731707317,3.4634146341463414,3.4451219512195124,3.4939024390243905,3.481707317073171,Year-round,6.0,31850,903 Brewers,Sherman,TX,US,Brewery
229135,903 Blonde,American Blonde Ale,3.5625,3.2916666666666665,3.1041666666666665,3.4583333333333335,3.2708333333333335,Year-round,6.5,31850,903 Brewers,Sherman,TX,US,Brewery
294746,Trojan Horse,American Barleywine,4.1875,4.1875,4.25,4.25,4.25,Rotating,13.5,31850,903 Brewers,Sherman,TX,US,Brewery
353985,903 Gose,Leipzig Gose,3.8333333333333335,3.6666666666666665,3.75,3.8333333333333335,3.75,Summer,4.2,31850,903 Brewers,Sherman,TX,US,Brewery
265621,Mythical Creature,American IPA,3.4,3.225,3.075,3.25,3.15,Rotating,7.0,31850,903 Brewers,Sherman,TX,US,Brewery
128788,Peach Buzz,American Pale Wheat Ale,4.0,4.25,4.75,4.5,4.5,Summer,7.25,31850,903 Brewers,Sherman,TX,US,Brewery
101707,Red Headed Stranger,American Amber / Red Ale,3.8088235294117645,3.6691176470588234,3.7205882352941178,3.676470588235294,3.75,Fall,6.3,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
80230,Lucky Ol' Sun,Belgian Strong Pale Ale,3.7916666666666665,3.6666666666666665,3.75,3.8333333333333335,3.8333333333333335,Spring,5.5,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
65996,South Texas Lager,European Export / Dortmunder,4.0,3.6666666666666665,3.8333333333333335,4.333333333333333,4.333333333333333,Year-round,5.2,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
63900,OPA - Oatmeal Pale Ale,American Pale Ale (APA),3.7906976744186047,3.6511627906976742,3.7325581395348837,3.802325581395349,3.761627906976744,Year-round,5.8,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
80941,Strawberry Milk Stout,American Stout,3.8173076923076925,3.605769230769231,3.6201923076923075,3.576923076923077,3.605769230769231,Rotating,5.9,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
132942,Love Struck Hefe,German Hefeweizen,3.75,3.7327586206896552,3.7586206896551726,3.7155172413793105,3.75,Summer,5.4,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
208734,Texas Bourbon Barrel Series: Limited Edition Russian Imperial Stout,Russian Imperial Stout,4.160714285714286,4.008928571428571,4.196428571428571,4.0625,4.151785714285714,Rotating,13.3,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
366204,San Antonio Hatch Lager,Chile Beer,2.5833333333333335,2.9166666666666665,3.0833333333333335,2.9166666666666665,2.8333333333333335,Summer,5.2,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
64260,Mesquite Smoked Porter - MSP,Smoke Porter,3.9050632911392404,3.857594936708861,3.8639240506329116,3.6930379746835444,3.7943037974683542,Year-round,6.1,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
64259,La Bestia Aimable,Belgian Strong Dark Ale,3.7254098360655736,3.709016393442623,3.7049180327868854,3.6434426229508197,3.69672131147541,Year-round,9.5,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
183254,Purple Rhine,Berliner Weisse,3.8658536585365852,3.8353658536585367,3.932926829268293,3.8841463414634148,3.926829268292683,Rotating,5.7,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
98378,Southtown IPA,American IPA,3.875,3.8333333333333335,3.75,3.625,3.8333333333333335,Summer,6.5,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
226581,Dry Hopped Berliner Weisse,Berliner Weisse,4.021739130434782,4.076086956521739,4.1521739130434785,4.010869565217392,4.119565217391305,Rotating,6.2,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
270013,San Antonio Lager,German Helles,3.710526315789474,3.5657894736842106,3.513157894736842,3.5526315789473686,3.513157894736842,Rotating,5.2,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
257915,Take It Easy,American Cream Ale,3.3333333333333335,3.25,3.4166666666666665,3.4166666666666665,3.5,Summer,5.7,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
74020,Saison Oscura,Belgian Saison,3.75,3.75,3.625,3.5,3.625,Fall,6.0,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
233151,Hard Days Night,American Imperial IPA,3.90625,3.96875,3.96875,3.96875,4.0,Rotating,8.0,23672,Ranger Creek Brewing & Distilling,San Antonio,TX,US,"Brewery, Bar"
239795,Hitchcock Blonde,American Blonde Ale,3.75,3.625,3.5,3.8125,3.5625,Rotating,4.7,43737,City Acre Brewing,Houston,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
239796,Lil' Wulf IPA,American IPA,3.375,3.3333333333333335,3.25,3.25,3.2916666666666665,Rotating,5.8,43737,City Acre Brewing,Houston,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
293169,SMaSH Belma,American IPA,3.75,3.6666666666666665,3.5,3.75,3.6666666666666665,Rotating,6.9,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
223281,Blonde Ale,American Blonde Ale,3.5,3.3,3.45,3.5,3.4,Rotating,5.8,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
161077,BPA - Belgian Pale Ale,Belgian Pale Ale,3.6904761904761907,3.642857142857143,3.5952380952380953,3.5595238095238093,3.619047619047619,Year-round,8.9,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
178222,Pale Ale,American Pale Ale (APA),3.75,3.7,3.65,3.675,3.675,Year-round,5.4,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
293179,Simcoe Pale Ale,American Pale Ale (APA),3.65,3.55,3.75,3.75,3.65,Rotating,5.9,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
161080,Coffee Porter,American Porter,3.9802631578947367,4.026315789473684,4.0855263157894735,3.9934210526315788,4.0394736842105265,Year-round,6.3,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
220625,Russian Imperial Stout,Russian Imperial Stout,3.6666666666666665,3.5833333333333335,3.5833333333333335,3.5,3.5833333333333335,Rotating,9.1,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
215760,SMaSH - Citra,American IPA,3.9193548387096775,4.080645161290323,4.07258064516129,4.008064516129032,4.032258064516129,Rotating,7.4,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
188334,Wheat,American Pale Wheat Ale,3.5833333333333335,3.6666666666666665,3.7083333333333335,3.5833333333333335,3.6666666666666665,Rotating,6.5,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
161081,IPA,American IPA,3.8863636363636362,3.840909090909091,3.772727272727273,3.727272727272727,3.7954545454545454,Year-round,6.7,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
293181,One Too IPA,American IPA,3.7,3.8,3.7,3.65,3.7,Rotating,6.8,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
254592,Imperial Oatmeal Stout,English Oatmeal Stout,4.25,4.083333333333333,4.166666666666667,4.25,4.166666666666667,Winter,10.0,39248,Last Stand Brewing Company,Austin,TX,US,"Brewery, Bar"
75302,Lupulus IPA,American IPA,3.9318181818181817,3.909090909090909,3.909090909090909,3.8863636363636362,3.8636363636363638,Year-round,7.0,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
78893,Killshot,Scotch Ale / Wee Heavy,3.75,3.875,3.75,3.875,3.75,Rotating,8.5,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
78894,Saison De Belgium,Belgian Saison,4.0,4.0,4.0,4.0,4.0,Rotating,6.4,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
75301,10 Day Scottish Ale,Scottish Ale,3.5,3.25,3.3,3.25,3.3,Year-round,5.4,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
75300,Satellite,Belgian IPA,3.875,3.6875,3.6875,3.6875,3.75,Year-round,6.2,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
173667,Umbra Chocostout,American Stout,3.7916666666666665,4.0,4.0,3.9166666666666665,3.9583333333333335,Rotating,6.0,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
208313,West Coast Gentleman,American IPA,3.5,3.5,3.5833333333333335,3.5,3.5,Year-round,6.2,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
78890,Luna Rosa Wit,Belgian Witbier,3.6666666666666665,3.75,3.5833333333333335,3.6666666666666665,3.6666666666666665,Rotating,5.0,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
117250,Saison De Walt,Belgian Saison,3.607142857142857,3.642857142857143,3.5714285714285716,3.607142857142857,3.607142857142857,Year-round,6.0,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
75303,Golden Ale,American Blonde Ale,3.875,3.8125,3.75,3.5625,3.75,Year-round,4.8,25805,Flix Brewhouse,Round Rock,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
75333,Opal,Belgian Pale Ale,3.85,3.85,4.0,3.85,3.9,Rotating,6.2,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
75335,Mica,Belgian Saison,3.125,3.0625,3.25,3.0625,3.125,Rotating,5.1,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
148925,Limestone,Belgian IPA,3.75,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,Rotating,7.2,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
74795,Bobcat Imperial Red,American Imperial Red Ale,3.8333333333333335,3.5625,3.6041666666666665,3.5625,3.625,Year-round,6.3,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
86272,Brune,Belgian Dubbel,4.083333333333333,4.0,4.0,4.416666666666667,4.166666666666667,Rotating,7.8,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
195295,Third Coast IPA,American IPA,3.7222222222222223,3.7222222222222223,3.7777777777777777,3.6944444444444446,3.75,Rotating,6.0,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
75336,Black Lab Porter,American Porter,4.053571428571429,4.089285714285714,4.0,4.089285714285714,4.0,Rotating,6.5,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
166151,Saison,Belgian Saison,2.875,2.75,2.8125,2.875,2.8125,Rotating,6.0,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
166150,Galena,Belgian Dubbel,4.071428571428571,3.857142857142857,3.9642857142857144,4.0,4.0,Rotating,7.4,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
75097,Belgian Tripel,Belgian Tripel,3.4166666666666665,3.1666666666666665,3.1666666666666665,3.375,3.25,Rotating,9.6,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
191598,Mr. Weiss Guy,Berliner Weisse,3.857142857142857,3.9285714285714284,3.9642857142857144,3.9642857142857144,3.892857142857143,Rotating,4.5,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
74796,Garnet Belgium Amber,Belgian Pale Ale,3.78125,3.640625,3.609375,3.671875,3.59375,Year-round,5.8,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
151137,Pepperhead IPA,Chile Beer,3.75,3.375,3.575,3.65,3.6,Rotating,7.1,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
281076,Topaz,Belgian Tripel,3.9166666666666665,3.6666666666666665,4.083333333333333,3.8333333333333335,4.0,Year-round,9.7,27042,Middleton Brewing,San Marcos,TX,US,"Brewery, Bar, Homebrew, Beer-to-go"
128262,Blue Bridge Amber,Irish Red Ale,3.75,3.825,3.85,3.825,3.85,Rotating,4.9,35687,Galveston Island Brewing Company,Galveston,TX,US,"Brewery, Bar, Beer-to-go"
128257,Excelsior!,American IPA,3.725,3.775,3.775,3.8,3.75,Rotating,6.5,35687,Galveston Island Brewing Company,Galveston,TX,US,"Brewery, Bar, Beer-to-go"
128259,The Scotsman,Scottish Ale,4.375,4.0,4.375,4.125,4.25,Rotating,4.5,35687,Galveston Island Brewing Company,Galveston,TX,US,"Brewery, Bar, Beer-to-go"
128261,Citra Mellow,American IPA,3.986842105263158,4.098684210526316,4.197368421052632,4.131578947368421,4.184210526315789,Rotating,6.0,35687,Galveston Island Brewing Company,Galveston,TX,US,"Brewery, Bar, Beer-to-go"
214732,Double IPA,American Imperial IPA,3.375,3.375,3.625,3.5,3.5,Rotating,9.0,35687,Galveston Island Brewing Company,Galveston,TX,US,"Brewery, Bar, Beer-to-go"
179566,Nightfall,American Porter,3.840909090909091,3.8181818181818183,3.9318181818181817,3.8863636363636362,3.9318181818181817,Winter,7.0,35687,Galveston Island Brewing Company,Galveston,TX,US,"Brewery, Bar, Beer-to-go"
128260,Ze German Ale,German Kölsch,3.7,3.6,3.6,3.55,3.6,Rotating,4.5,35687,Galveston Island Brewing Company,Galveston,TX,US,"Brewery, Bar, Beer-to-go"
